ID-EVENTO,TITULO,PRECIO,GRATUITO,LARGA-DURACION,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,CLASE-VIAL-INSTALACION,NOMBRE-VIA-INSTALACION,DISTRITO-INSTALACION,DISTRITO-INSTALACION-wikidata,BARRIO-INSTALACION,BARRIO-INSTALACION-wikidata,CODIGO-POSTAL-INSTALACION,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,AUDIENCIA
12103331,Mujeres de cine. Nosotras contamos. Germinal,Not informed Value,0,1,"L,M,X,J,V,S,D",Not informed Value,2023-10-07T00:00:00Z,2023-10-08T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5af049ce71daa810VgnVCM2000001f4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA,LEGAZPI,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440946,4471422,40.39130985242181,-3.6958028442054074,Not informed Value
12106783,Mujeres del Sur,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-27T00:00:00Z,2023-10-27T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=986144937ebca810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Santa Petronila (Villaverde),1,CALLE,MARIA MARTINEZ OVIOL,Villaverde,https://wikidata.org/entity/Q919536,Los Rosales,https://wikidata.org/entity/Q10319807,28021,441277,4466932,40.35087114162283,-3.691508909255186,Not informed Value
12084738,Mujeres en búsqueda de empleo por internet.,Not informed Value,1,1,L,18/9/2023;16/10/2023;,2023-10-09T00:00:00Z,2023-10-30T23:59:00Z,10:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4062ec1a7705a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df65c2b7deb89810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal,1,AVENIDA,BADAJOZ,Ciudad Lineal,https://wikidata.org/entity/Q1763694,San Pascual,https://wikidata.org/entity/Q165612,28027,444580,4477056,40.442311100791215,-3.6534806246311913,/usuario/Mujeres
12050690,Mujeres participativas: construimos juntas el Espacio de Igualdad,Not informed Value,1,1,M,Not informed Value,2023-10-17T00:00:00Z,2023-10-24T23:59:00Z,17:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=36611764dc029810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=911915c67d847710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e58c855a64315610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Nieves Torres. Chamartín,1,CALLE,ENRIQUE JARDIEL PONCELA,Chamartín,https://wikidata.org/entity/Q1766348,Nueva España,https://wikidata.org/entity/Q10338128,28016,443189,4479129,40.46088981165102,-3.6700689174427326,/usuario/Mujeres
12107332,Mujeres que hacen deporte: taller para aprender a nadar,Not informed Value,1,1,V,13/10/2023;,2023-10-06T00:00:00Z,2023-10-27T23:59:00Z,12:45,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4991aeb591cca810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a7847dadf9be710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b8896d2d8ed0110VgnVCM1000000b205a0aRCRD,Espacio de Igualdad Clara Campoamor. Villaverde,1,CALLE,MARIA MARTINEZ OVIOL,Villaverde,https://wikidata.org/entity/Q919536,Los Rosales,https://wikidata.org/entity/Q10319807,28021,441277,4466932,40.35087114162283,-3.691508909255186,/usuario/Mujeres
12105244,Mulheres móveis,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-07T00:00:00Z,2023-10-07T23:59:00Z,19:00,"Asociación cultural artistas y.      Un recorrido documental y ficcional, en clave de humor, por las historias de las 'carreteiras', mujeres que antiguamente cargaban muebles sobre sus cabezas en el municipio de Paredes, en Oporto. Un espectáculo visual y musical que pretende rendir homenaje a este oficio. Estas mujeres no hicieron historia, porque su trabajo rara vez se menciona cuando se habla del desarrollo económico de la región, a pesar de su pionera intervención en la industria del mueble. Pero dejaron mucho de su alma en los trayectos que realizaron con dolor, sacrificio y también con momentos de alegría y solidaridad. Duración: 60 minutos, aproximadamente.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=487fb9461abba810VgnVCM2000001f4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMAN DEL VALLE,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.420280457570335,-3.621730741880216,Not informed Value
12104961,Mundiá Carimbó,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-06T00:00:00Z,2023-10-06T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8b47e07f77ba810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Antonio Machado (San Blas - Canillejas),1,CALLE,SAN ROMAN DEL VALLE,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Arcos,https://wikidata.org/entity/Q9627876,28037,447255,4474591,40.420280457570335,-3.621730741880216,Not informed Value
12106565,Música de cine,Not informed Value,1,0,Not informed Value,Not informed Value,2023-11-18T00:00:00Z,2023-11-18T23:59:00Z,19:00,Orquesta Martín i Soler.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=491800046ebca810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d0363d8c9bca810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Zazuar (Villa de Vallecas),1,CALLE,ZAZUAR,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Santa Eugenia,https://wikidata.org/entity/Q390463,28031,448550,4470424,40.38281899948726,-3.606140062044455,Not informed Value
12051233,Música en la Villa 2024,Not informed Value,0,1,"L,M,X,J,V,S,D",Not informed Value,2024-06-04T00:00:00Z,2024-06-09T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d62754adf429810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6",PLAZA,COLON,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,441472,4475155,40.4249721516942,-3.689948085098791,Not informed Value
12095602,Música 'Showman'.,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-20T00:00:00Z,2023-10-20T23:59:00Z,19:00,"Tras más de 50 años en la profesión, el humorista (imitador) Tony Antonio nos trae su espectáculo Showman, un repaso a su trayectoria donde nos recreará con sus imitaciones de grandes artistas del panorama español y sus míticos sketches humorísticos. ¡¡Pasen y rían!! Edad recomendada: todos los públicos. Duración: 120 min.          Edad recomendada: mayores de 16 años.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=773e41199488a810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a0cadb09d4be710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural José de Espronceda (Tetuán),1,CALLE,ALMANSA,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,28039,440258,4477792,40.44863106357685,-3.7045265016586013,Not informed Value
12121147,Musical Kids,Not informed Value,1,0,Not informed Value,Not informed Value,2023-11-11T00:00:00Z,2023-11-11T23:59:00Z,12:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f50ab6d199fa810VgnVCM2000001f4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD,Junta Municipal del Distrito de Usera,1,AVENIDA,RAFAELA YBARRA,Usera,https://wikidata.org/entity/Q953368,Pradolongo,https://wikidata.org/entity/Q10352360,28026,439670,4470445,40.38241253009179,-3.7107515747822353,/usuario/Niños
12116591,Música: Trío Cynara,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-13T00:00:00Z,2023-10-13T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e92fa0d4ca0ea810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=912ba0d4ca0ea810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Los Rosales (Villaverde),1,AVENIDA,LOS ROSALES,Villaverde,https://wikidata.org/entity/Q919536,Butarque,https://wikidata.org/entity/Q390453,28021,442482,4466908,40.35074797433515,-3.6773064421969233,Not informed Value
12116538,Música: `Lola y Los Jibaritos´,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-06T00:00:00Z,2023-10-06T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=60c8a0d4ca0ea810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b223400f390ea810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b91e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Los Rosales (Villaverde),1,AVENIDA,LOS ROSALES,Villaverde,https://wikidata.org/entity/Q919536,Butarque,https://wikidata.org/entity/Q390453,28021,442482,4466908,40.35074797433515,-3.6773064421969233,Not informed Value
12106455,Música: `Mis Coplas´,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-27T00:00:00Z,2023-10-27T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33bd63d8c9bca810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=758c63d8c9bca810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Bohemios (Villaverde),1,CALLE,LOS BOHEMIOS,Villaverde,https://wikidata.org/entity/Q919536,Los Ángeles,https://wikidata.org/entity/Q390462,28041,441066,4467547,40.35639654251886,-3.6940501846610894,Not informed Value
12095171,Música: 'Lola &amp; los Jibaritos'. Tributo a Puerto Rico.,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-07T00:00:00Z,2023-10-07T23:59:00Z,19:00,"Un tributo musical que rinde homenaje a las canciones latinas y puertorriqueñas más emblemáticas. Del bolero a la salsa, versionando autores como Bobby Capó, Noel Estrada, Violeta Rivas o Mark Anthony. El conjunto nos presenta un viaje musical que revive la esencia de grandes clásicos como 'Piel Canela', 'Contigo en la distancia' o 'Toda una vida', para llegar a ritmos propios de la tradición musical del Caribe y Sudamérica en canciones como 'Lágrimas negras', 'Gracias a la vida' o 'Serenata Jíbara. Duración: 75 min. Edad recomendada: todos los públicos",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6bd2e6e25148a810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1040b0870e3be710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8f9338588355210VgnVCM1000000b205a0aRCRD,Centro Cultural Eduardo Úrculo (Tetuán),1,PLAZA,DONOSO,Tetuán,https://wikidata.org/entity/Q1773540,Almenara,https://wikidata.org/entity/Q2265427,28029,440857,4480052,40.46903299144094,-3.6976620067964996,Not informed Value
12118058,Musikids en Halloween,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-28T00:00:00Z,2023-10-28T23:59:00Z,12:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=032932375efea810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD,Junta Municipal del Distrito de Usera,1,AVENIDA,RAFAELA YBARRA,Usera,https://wikidata.org/entity/Q953368,Pradolongo,https://wikidata.org/entity/Q10352360,28026,439670,4470445,40.38241253009179,-3.7107515747822353,/usuario/Niños
12117310,Myriam Quiñones,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-18T00:00:00Z,2023-10-18T23:59:00Z,19:00,"Una de las más reconocidas y tenaces difusoras de la Canción de Autor Latinoamericana Contemporánea, Miryam Quiñones tiene una amplia trayectoria musical, habiendo pasado por los talleres de arte de la Universidad de Lima, las aulas del Conservatorio Nacional de Música, el Instituto Kodaly y la Escuela de Artes Vocales de Santiago de Chile, entre otros. Comunicadora social y ex integrante de diversas agrupaciones, desarrolla ahora una carrera solista, que la ha llevado ya a cantar en Argentina, Alemania, Bolivia, Brasil, Chile, Corea, Costa Rica, Cuba, Ecuador, El Salvador, España, Francia, Guatemala, Honduras, Nicaragua, Panamá, Uruguay, Venezuela y Suiza. Ha compartido escenario con los más reconocidos cantautores, en diversos e importantes eventos culturales. Hace algunos años, Miryam fue la invitada especial en un concierto que ofreció el trovador cubano Silvio Rodríguez en Lima, Perú. Cuenta ya con ocho discos de realización independiente, entre los que destacan ?Con el Alma en Vilo?, que cuenta con la participación de Silvio Rodríguez, entre otros grandes cantores; y ?Las Flores buenas de Javier? , homenaje al poeta Javier Heraud, grabado en Cuba conjuntamente con el maestroVicente Feliú. En 2015 fue premio Fondo Ibermúsicas, gracias al cual viajó al Festival Barnasants y realizó una gira de 3 meses por España. En 2016 resultó premiada por el Fondo Argentino de Desarrollo Cultural, gracias al cual viajó al Festival Jazz en Seúl, realizado en Corea en mayo de ese año. En 2017 fue distinguida con una Estatuilla a su ?Excelente Labor Cultural? , otorgada por el Congreso de la Nación, en Lima ? Perú. En 2018 fue designada Licenciataria de la Marca País por PromPerú. En 2021 fue distinguida por segunda vez por el Fondo Ibermúsicas, en apoyo al proyecto 'Miryam Quiñones canta Autores Peruanos', gracias al cual recibió además el Sello Bicentenario del Perú.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fdabd56d9fdea810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=426c42c538db7810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD,Centro Cultural Clara del Rey - Museo ABC (Centro),1,CALLE,AMANIEL,Centro,https://wikidata.org/entity/Q1763376,Universidad,https://wikidata.org/entity/Q10387767,28015,439813,4475439,40.42741340671151,-3.7095381101739444,Not informed Value
12114309,Mysterious Object At Noon,Not informed Value,0,0,Not informed Value,Not informed Value,2023-10-07T00:00:00Z,2023-10-07T23:59:00Z,19:30,"Recorriendo  de norte a sur las comunidades rurales de Tailandia, un equipo de rodaje va entrevistando a su paso a una serie de personas y las invita a ponerse delante de la cámara. Utilizando el juego del 'cadáver exquisito», cada personaje inventa sucesivamente las peripecias de un relato insólito: el de un niño paralítico con superpoderes y su profesora. Una fábula onírica en blanco y negro, un objeto fílmico misterioso, entre la ficción y el documental.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29f10fe4d5bda810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,1,PLAZA,LEGAZPI,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440946,4471422,40.39130985242181,-3.6958028442054074,Not informed Value
12096496,Napolitanas,Not informed Value,0,0,Not informed Value,Not informed Value,2023-10-27T00:00:00Z,2023-10-27T23:59:00Z,18:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=371aa55f80e8a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c529a55f80e8a810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Francisco Fatou (Villa de Vallecas),1,CALLE,MANUEL VELEZ,Villa de Vallecas,https://wikidata.org/entity/Q1947988,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,28031,447107,4470075,40.379584618162156,-3.623110349262379,Not informed Value
12078214,Natural Connections,Acceso libre,0,1,"M,X,J,V,S,D",Not informed Value,2023-02-08T00:00:00Z,2023-12-30T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=66758614d371a810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,Matadero Madrid,1,PLAZA,LEGAZPI,Arganzuela,https://wikidata.org/entity/Q2000929,La Chopera,https://wikidata.org/entity/Q3773750,28045,440946,4471422,40.39130985242181,-3.6958028442054074,Not informed Value
12067588,Naturaleza vibrante,Not informed Value,1,1,"L,M,X,J,V",Not informed Value,2023-09-08T00:00:00Z,2023-10-06T23:59:00Z,Not informed Value,"Exposición de pintura. La obra tiene como objetivo hacer reflexionar al espectador. La autora, Sara Herranz Grajera, intenta expresar los temas que le preocupan, como el feminismo, la naturaleza, la tecnología y su impacto en nuestra sociedad. Se expresa mediante espirales que simbolizan el progreso y la evolución. También le gusta pintar el infinito de paisajes de marinas, cielos, mares, escaleras sin fin..., y representar ideas con sus dos polos opuestos. Dentro de esta escala se generan miles de matices. La técnica que utiliza es acrílico con texturas sobre lienzo con tonalidades muy fuertes, tan fuertes como lo que representan. Sus cuadros terminan cuando son interpretados por el espectador, es en ese momento cuando la mirada particular los hace más vivos. Acceso libre hasta completar aforo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef2869a3f7299810VgnVCM2000001f4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b5ca89e2c9e5d010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Manuel Vázquez Montalbán (Tetuán),"1,6",CALLE,FRANCOS RODRIGUEZ,Tetuán,https://wikidata.org/entity/Q1773540,Bellas Vistas,https://wikidata.org/entity/Q11908929,28039,439755,4478779,40.45749513485957,-3.710539712535917,Not informed Value
12118503,Naturaleza y bienestar psicológico,Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-08T00:00:00Z,2023-10-08T23:59:00Z,11:00,"Itinerario por el Parque de la Casa de Campo donde podremos dar a conocer, de la mano del psicólogo clínico Juan Cruz, los beneficios y la mejora en la salud mental que aporta al ser humano la interacción con la naturaleza.  Edad recomendada: a partir de 16 años.  Duración estimada: de 11:00 a 13:00 horas. Actividad para la celebración del Día de la Salud Mental (10 de octubre).",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f1c7ae2130fa810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38af832e34353810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8a22598d1351c010VgnVCM1000000b205a0aRCRD,Centro de Educación Ambiental de Casa de Campo,1,PARQUE,CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO),Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Casa de Campo,https://wikidata.org/entity/Q16302441,28011,437990,4474399,40.41789950036311,-3.7309390858931137,Not informed Value
12050506,Navidad en la Villa,Not informed Value,0,1,"M,X,J,V,S,D",Not informed Value,2023-12-19T00:00:00Z,2024-01-07T23:59:00Z,Not informed Value,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c22be6b609029810VgnVCM1000001d4a900aRCRD,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,"1,6",PLAZA,COLON,Salamanca,https://wikidata.org/entity/Q1773521,Recoletos,https://wikidata.org/entity/Q3814551,28001,441472,4475155,40.4249721516942,-3.689948085098791,/usuario/Familias
12105347,"New York, New York",Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-29T00:00:00Z,2023-10-29T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8d8880e8bebba810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=afd79c52308ba810VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98953d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Buero Vallejo (San Blas - Canillejas),1,CALLE,BOLTAÑA,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448023,4477305,40.44477474902185,-3.6129105844633775,Not informed Value
12105425,"No es depresión, es pobreza",Not informed Value,1,0,Not informed Value,Not informed Value,2023-10-28T00:00:00Z,2023-10-28T23:59:00Z,19:00,Not informed Value,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc42b72f2ebba810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b91b72f2ebba810VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),1,CALLE,ALIAGA,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Canillejas,https://wikidata.org/entity/Q663013,28022,448148,4476402,40.4366557020283,-3.6113517282299217,Not informed Value
