PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;BARRIO_WIKIDATA;COD-DISTRITO;DISTRITO;DISTRITO_WIKIDATA;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;EMAIL;TIPO
9028;Centro de Salud Cerro Almod—var;;;Bus: 145/ 63/ 58.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34494b6faa61c010VgnVCM1000000b205a0aRCRD;FUENTESPINA;CALLE;V;2;MADRID;MADRID;28031;2;Santa Eugenia;https://wikidata.org/entity/Q390463;18;Villa de Vallecas;https://wikidata.org/entity/Q1947988;448673;4470158;40.427;-3.731;913 311 836;;Centros Salud
8960;Centro de Salud Ciudad de los Periodistas;;;Metro: Herrera Oria (l’nea 9).  Bus: 134/ 49/ 133/ 67/ 124/ 127.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb794b6faa61c010VgnVCM1000000b205a0aRCRD;VALENCIA DE DON JUAN;CALLE;V;1;MADRID;MADRID;28034;5;La Paz;https://wikidata.org/entity/Q5869740;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;440052;4481806;40.428;-3.681;917 303 399;;Centros Salud
8951;Centro de Salud Ciudad Jard’n;;;Metro: Alfonso XIII (l’nea 4).  Bus: 73/ 9.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6594b6faa61c010VgnVCM1000000b205a0aRCRD;PANTOJA;CALLE;V;3;MADRID;MADRID;28002;3;Ciudad Jard’n;https://wikidata.org/entity/Q3773744;5;Chamart’n;https://wikidata.org/entity/Q1766348;443142;4477625;40.438;-3.707;915 194 411;;Centros Salud
9065;Centro de Salud Comillas;;;Metro: MarquŽs de Vadillo (l’nea 5).  Bus: 55/ 60.  Bicimad: Estaci—n 228 (calle San Delf’n/ 9).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e894b6faa61c010VgnVCM1000000b205a0aRCRD;EDUARDO MARQUINA;CALLE;V;33;MADRID;MADRID;28019;1;Comillas;https://wikidata.org/entity/Q955844;11;Carabanchel;https://wikidata.org/entity/Q1001991;439740;4471543;40.405;-3.748;914 605 100;;Centros Salud
9040;Centro de Salud Daroca;;;Metro: El Carmen (l’nea 5).  Bus: 106/ 110/ 210/ 146/ 38.  Bicimad: Estaci—n 188 (Avenida Daroca/ 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a94b6faa61c010VgnVCM1000000b205a0aRCRD;DAROCA;AVENIDA;V;4;MADRID;MADRID;28017;1;Ventas;https://wikidata.org/entity/Q71762;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;444189;4475770;40.381;-3.604;913 553 004;;Centros Salud
9064;Centro de Salud Delicias;;;Metro: Palos de la Frontera (l’nea 3).  Bus: 19/ 45/ 86/ 27/ 55/ 247/ 47/ 8/ 59/ 6/ 85/ 102.  Cercan’as Renfe: Atocha (l’neas C1/ C2/ C3/ C4/ C4b/ C5/ C7/ C10).  Bicimad: Estaciones 120 (calle Palos de la Frontera 27)/ 168 (paseo Santa Mar’a de la cabeza/ 29).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=93b94b6faa61c010VgnVCM1000000b205a0aRCRD;DELICIAS;CALLE;V;5;MADRID;MADRID;28045;6;Palos de la Frontera;https://wikidata.org/entity/Q521009;2;Arganzuela;https://wikidata.org/entity/Q2000929;441017;4472863;40.484;-3.707;914 678 962;;Centros Salud
31598;Centro de Salud Doctor Castroviejo;;;Metro: Antonio Machado (l’nea 7).  Bus: 42/ 127/ 132.  Bicimad: Estaci—n 599 (calle La Cabrera sin nœmero).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e5b3e42751c010VgnVCM2000000c205a0aRCRD;CANDIDO MATEOS;CALLE;V;11;MADRID;MADRID;28035;3;Pe–agrande;https://wikidata.org/entity/Q3319582;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;439135;4480478;40.447;-3.674;913 739 500;;Centros Salud
9020;Centro de Salud Doctor Cirajas;;;Metro: Ciudad Lineal (l’nea 5)/ Pueblo Nuevo (l’neas 5 y 7).  Bus: 105/ 38/ 4/ 48/ 70.  Bicimad: Estaci—n 477 (calle de los Misterios/ 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26c94b6faa61c010VgnVCM1000000b205a0aRCRD;DOCTOR CIRAJAS;CALLE;V;20;MADRID;MADRID;28017;2;Pueblo Nuevo;https://wikidata.org/entity/Q71753;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;446074;4476487;40.392;-3.714;913 221 540;;Centros Salud
9014;Centro de Salud el Espinillo;;;Metro: Ciudad de los çngeles (l’nea 3).  Bus: 123/ 23.  Bicimad: Estaci—n 398 (avenida de Orovilla/ 53).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4be94b6faa61c010VgnVCM1000000b205a0aRCRD;OROVILLA;AVENIDA;V;53;MADRID;MADRID;28041;4;Los Rosales;https://wikidata.org/entity/Q10319807;17;Villaverde;https://wikidata.org/entity/Q919536;441479;4467795;40.435;-3.657;913 180 775;;Centros Salud
9011;Centro de Salud El Pardo;;;Bus:601.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddf94b6faa61c010VgnVCM1000000b205a0aRCRD;CARLOS MORLA LYNCH;CALLE;V;2;MADRID;MADRID;28048;1;El Pardo;https://wikidata.org/entity/Q3314337;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;434187;4485593;40.404;-3.695;913 760 233;;Centros Salud
34480;Centro de Salud Eloy Gonzalo;;;Metro: Quevedo (l’nea 2)/ Iglesia (l’nea 1).  Bus: 3/ 16/ 61/ 149.  Bicimad: Estaci—n 126 (Calle General çlvarez de Castro/ 2).  Aparcamiento: Olavide (52) plaza de Olavide.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cf5b3e42751c010VgnVCM2000000c205a0aRCRD;ELOY GONZALO;CALLE;V;24;MADRID;MADRID;28010;3;Trafalgar;https://wikidata.org/entity/Q10384027;7;Chamber’;https://wikidata.org/entity/Q1763370;440508;4476180;40.472;-3.718;915 932 300;;Centros Salud
8977;Centro de Salud Embajadores;;;Metro: Embajadores (l’nea 3)/ Acacias (l’nea 5).  Bus: 148/ 60/ 78/ 55/ 59/ 6/ 85/ E1.  Cercan’as Renfe: Embajadores (l’nea C5).  Bicimad: Estaci—n 121 (Paseo Santa Mar’a de la Cabeza/ 58).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=601a4b6faa61c010VgnVCM1000000b205a0aRCRD;CARDENAL SOLIS;CALLE;V;6;MADRID;MADRID;28012;6;Palos de la Frontera;https://wikidata.org/entity/Q521009;2;Arganzuela;https://wikidata.org/entity/Q2000929;440647;4472617;40.435;-3.637;914 671 200;;Centros Salud
5647268;Centro de Salud Ensanche de Vallecas;;;Metro: Congosto (l’nea 1).  Bus: 142/ 103.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=78f1a1832ebf7210VgnVCM1000000b205a0aRCRD;CINCOVILLAS;CALLE;V;1;MADRID;MADRID;28051;3;Ensanche de Vallecas;https://wikidata.org/entity/Q3847485;18;Villa de Vallecas;https://wikidata.org/entity/Q1947988;447041;4468832;40.358;-3.689;913 852 255;;Centros Salud
7651810;Centro de Salud Entrev’as;;;Bus: 103/ 111/ 24.  Cercan’as Renfe: Asamblea de Madrid (l’neas C2/ C7 y Regional).  Bicimad: Estaci—n 423 (avenida de Entrev’as/ 56).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=537fec621fca8410VgnVCM1000000b205a0aRCRD;DE LA CAMPI„A;CALLE;V;;MADRID;MADRID;28053;1;Entrev’as;https://wikidata.org/entity/Q71756;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;443138;4470060;40.518;-3.776;915 073 030;;Centros Salud
9005;Centro de Salud Espronceda;;;Metro: R’os Rosas (l’nea 1)/ Alonso Cano (l’nea 7)/ Gregorio Mara–—n (l’neas 7 y 10).  Bus: 5/ 12/ 45.  Bicimad: Estaci—n 129 (calle JosŽ Abascal/ 33).;Este Centro de Salud presta atenci—n continuada como centro de continuidad de cuidados de enfermer’a de lunes a viernes de 21 a 8 horas y los s‡bados/ domingos y festivos 24 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=853a4b6faa61c010VgnVCM1000000b205a0aRCRD;ESPRONCEDA;CALLE;V;24;MADRID;MADRID;28003;5;R’os Rosas;https://wikidata.org/entity/Q10366270;7;Chamber’;https://wikidata.org/entity/Q1763370;440910;4476884;40.434;-3.701;913 994 149;;Centros Salud
62770;Centro de Salud Estrecho de Corea;;;Metro: Barrio de la Concepci—n (l’nea 7).  Bus: 21/ 146/ 48.  Bicimad: Estaci—n 229 (calle JosŽ del Hierro/ 5).  Aparcamiento: Coraz—n de Mar’a II (3)/ calle Coraz—n de Mar’a (final de la calle).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0903598d1351c010VgnVCM1000000b205a0aRCRD;ESTRECHO DE COREA;CALLE;V;1;MADRID;MADRID;28027;4;Concepci—n;https://wikidata.org/entity/Q11915156;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;445048;4476788;40.402;-3.699;914 073 714;;Centros Salud
8942;Centro de Salud Federica Montseny;;;Metro: Miguel Hern‡ndez (l’nea 1).  Bus: 103/ 142/ 143/ 54/ 58/ 144.  Bicimad: Estaci—n 435 (calle San Claudio/ 154).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=184a4b6faa61c010VgnVCM1000000b205a0aRCRD;ALBUFERA;AVENIDA;V;285;MADRID;MADRID;28038;4;Palomeras Sureste;https://wikidata.org/entity/Q10343901;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;445702;4470966;40.368;-3.623;913 909 975;;Centros Salud
9017;Centro de Salud Fuencarral;;;Metro: Fuencarral (l’nea 10).  Bus: 137/ 66/ 124.;Este Centro de Salud presta atenci—n continuada como centro de continuidad de cuidados de enfermer’a s‡bados/ domingos y festivos de 9 a 21 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa5a4b6faa61c010VgnVCM1000000b205a0aRCRD;ISLA DE JAVA;CALLE;V;53;MADRID;MADRID;28034;6;Valverde;https://wikidata.org/entity/Q31132;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;441882;4482563;40.379;-3.669;917 293 471;;Centros Salud
9012;Centro de Salud Fuentelarreina;;;Bus: 67/ 82.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d6a4b6faa61c010VgnVCM1000000b205a0aRCRD;ALFONSO RODRIGUEZ CASTELAO;CALLE;V;17;MADRID;MADRID;28035;3;Pe–agrande;https://wikidata.org/entity/Q3319582;8;Fuencarral-El Pardo;https://wikidata.org/entity/Q656196;437800;4481539;40.443;-3.696;913 738 448;;Centros Salud
104705;Centro de Salud Gandhi;;;Metro: Garc’a Noblejas (l’nea 7).  Bus: 109/ 38/ 4/ 48/ 70.  Bicimad: Estaci—n 490 (Hermanos Garc’a Noblejas/ 158).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=918c8899fc81c010VgnVCM1000000b205a0aRCRD;GANDHI;CALLE;V;30;MADRID;MADRID;28017;2;Pueblo Nuevo;https://wikidata.org/entity/Q71753;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;446424;4475146;40.439;-3.647;913 042 927;;Centros Salud
44689;Centro de Salud Garc’a Noblejas;;;Metro: Simancas (l’nea 7)/ Alsacia (l’nea 2).  Bus: 38/ 4/ 48/ 70/ 109.  Bicimad: Estaci—n 490 (Hermanos Garcia Noblejas/ 158).;Este Centro de Salud presta atenci—n continuada como centro de atenci—n continuada mŽdica de lunes a viernes de 21 a 8 horas y los s‡bados/ domingos y festivos 24 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b13598d1351c010VgnVCM1000000b205a0aRCRD;HERMANOS GARCIA NOBLEJAS;CALLE;V;168;MADRID;MADRID;28037;2;Pueblo Nuevo;https://wikidata.org/entity/Q71753;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;446737;4474936;40.387;-3.639;913 045 362;;Centros Salud
43144;Centro de Salud General Fanjul;;;Bus: 34/ 17/ 139.  Cercan’as Renfe: Las Aguilas (l’nea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e23598d1351c010VgnVCM1000000b205a0aRCRD;LAS AGUILAS;AVENIDA;V;18;MADRID;MADRID;28044;7;Las çguilas;https://wikidata.org/entity/Q5971372;10;Latina;https://wikidata.org/entity/Q794954;434034;4470441;40.491;-3.685;917 063 300;;Centros Salud
52655;Centro de Salud General Ricardos;;;Metro: Oporto (l’neas 5 y 6)/ Urgel (l’nea 5).  Bus: 118/ 34/ 35/ 119.  Bicimad: Estaci—n 352 (calle Algorta/ 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b043598d1351c010VgnVCM1000000b205a0aRCRD;GENERAL RICARDOS;CALLE;V;131;MADRID;MADRID;28019;2;Opa–el;https://wikidata.org/entity/Q3813756;11;Carabanchel;https://wikidata.org/entity/Q1001991;438193;4471373;40.482;-3.733;914 283 939 / 914 283 940;;Centros Salud
8986;Centro de Salud Goya;;;Metro: O'Donnell (l’nea 6).  Bus: 28/ 203/ E2/ E3/ 143/ 156/ 2/ 30/ 56/ 71/ E4/ E5.  Bicimad: Estaciones 62 (calle D'Donnell/ 50)/ 101 (calle Jorge Juan/ 131).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=529a4b6faa61c010VgnVCM1000000b205a0aRCRD;O'DONNELL;CALLE;V;55;MADRID;MADRID;28009;2;Goya;https://wikidata.org/entity/Q3814578;4;Salamanca;https://wikidata.org/entity/Q1773521;443043;4474755;40.425;-3.631;915 042 210;;Centros Salud
9024;Centro de Salud Guayaba;;;Metro: Carabanchel Alto (l’nea 11).  Bus: 121/ 131/ 47/ 108/ 118.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4aa4b6faa61c010VgnVCM1000000b205a0aRCRD;ANTONIA RODRIGUEZ SACRISTAN;CALLE;V;4;MADRID;MADRID;28044;6;Buenavista;https://wikidata.org/entity/Q953929;11;Carabanchel;https://wikidata.org/entity/Q1001991;436517;4469439;40.423;-3.627;915 081 004;;Centros Salud
8967;Centro de Salud Guzm‡n el Bueno;;;Metro: Arg&amp/uuml/elles (l’neas 3/ 4 y 6).  Bus: 2/ 002/ 21/ C03.  Bicimad: Estaci—n 123 (calle Guzm‡n el Bueno/ 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=77ba4b6faa61c010VgnVCM1000000b205a0aRCRD;GUZMAN EL BUENO;CALLE;V;11;MADRID;MADRID;28015;1;Gaztambide;https://wikidata.org/entity/Q10288587;7;Chamber’;https://wikidata.org/entity/Q1763370;439473;4475872;40.381;-3.777;915 447 696;;Centros Salud
8999;Centro de Salud Ibiza;;;Metro: Ibiza (l’nea 9).  Bus: 15/ 2/ 215/ 26/ 61/ 63/ C1/ C2/ 152/ 20.  Bicimad: Estaci—n 181 (Ibiza/ 18).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0aca4b6faa61c010VgnVCM1000000b205a0aRCRD;IBIZA;CALLE;V;7;MADRID;MADRID;28009;4;Ibiza;https://wikidata.org/entity/Q15249910;3;Retiro;https://wikidata.org/entity/Q2002296;442484;4474430;40.393;-3.728;915 044 016;;Centros Salud
8990;Centro de Salud Infanta Mercedes;;;Metro: Estrecho (l’nea 1).  Bus: 43/ 3.  Bicimad: Estaci—n 152 (Avenida General Per—n/ 4).  Aparcamiento: Presidente Carmona (33) avenida Presidente Carmona.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf7a4b6faa61c010VgnVCM1000000b205a0aRCRD;INFANTA MERCEDES;CALLE;V;7;MADRID;MADRID;28020;2;Cuatro Caminos;https://wikidata.org/entity/Q5824684;6;Tetu‡n;https://wikidata.org/entity/Q1773540;440692;4478273;40.421;-3.671;914 506 061 / 915 545 504;;Centros Salud
8993;Centro de Salud Isla de Oza;;;Bus: 82/ 137/ 64.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9cda4b6faa61c010VgnVCM1000000b205a0aRCRD;SAN MARTIN DE PORRES;CALLE;V;6;MADRID;MADRID;28035;3;Ciudad Universitaria;https://wikidata.org/entity/Q3319235;9;Moncloa-Aravaca;https://wikidata.org/entity/Q2017682;438346;4479962;40.373;-3.747;913 738 412;;Centros Salud
30526;Centro de Salud Jazm’n;;;Metro: Pinar de Chamart’n (l’neas 1/ 4 y ML1).  Bus: 129/ 125/ 150.  Cercan’as Renfe: Fuente de la Mora (l’neas C1/ C10 y Regional).  Bicimad: Estaci—n 540 (calle de Dulce Chac—n sin nœmero).  Aparcamiento: Fuente de la Mora (74) avenida de Manoteras/ 1D.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee06b3e42751c010VgnVCM2000000c205a0aRCRD;JAZMIN;CALLE;V;33;MADRID;MADRID;28033;9;Costillares;https://wikidata.org/entity/Q331385;15;Ciudad Lineal;https://wikidata.org/entity/Q1763694;443771;4481483;40.431;-3.713;913 832 614;;Centros Salud
117595;Centro de Salud Joaqu’n Rodrigo;;;Bus: 6/ 60/ 81.  Bicimad: Estaciones 391 (calle Rafaela Ybarra/ 22)/ 387 (calle de Isabelita Usera/ 44).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=249c8899fc81c010VgnVCM1000000b205a0aRCRD;MARIANO VELA;CALLE;V;62;MADRID;MADRID;28026;7;Pradolongo;https://wikidata.org/entity/Q10352360;12;Usera;https://wikidata.org/entity/Q953368;439757;4470333;40.418;-3.677;913 920 630;;Centros Salud
9022;Centro de Salud JosŽ Mar’a Llanos;;;Bus: 102/ 24.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2fea4b6faa61c010VgnVCM1000000b205a0aRCRD;CABO MACHICHACO;CALLE;V;62;MADRID;MADRID;28053;1;Entrev’as;https://wikidata.org/entity/Q71756;13;Puente de Vallecas;https://wikidata.org/entity/Q2003054;443827;4469194;40.453;-3.699;915 075 060;;Centros Salud
9090;Centro de Salud JosŽ Marv‡;;;Metro: Valdeacederas (l’nea 1).  Bus: 124/ 66/ 49.  Bicimad: Estaci—n 207 (Azucenas/ 1).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b10b4b6faa61c010VgnVCM1000000b205a0aRCRD;BRAVO MURILLO;CALLE;V;317;MADRID;MADRID;28020;5;Valdeacederas;https://wikidata.org/entity/Q10388711;6;Tetu‡n;https://wikidata.org/entity/Q1773540;440930;4479429;40.468;-3.727;915 718 303;;Centros Salud
190838;Centro de Salud Justicia;;;Metro: Chueca (l’nea 5)/ Alonso Mart’nez (l’neas 4/ 5 y 10)/ Tribunal (l’neas 1 y 10).  Bus: 37/ 3.  Cercan’as Renfe:  Recoletos (l’neas C1/ C2/ C7/ C10 y Regional).  Bicimad: Estaciones 7 (calle Hortaleza/ 75)/ 6 (calle Hortaleza/ 63)/ 26 (plaza de las Salesas/ 7).  Aparcamiento: Gravina 21 (89)/ calle Gravina/ Garaje Piamonte (96) calle de Piamonte/ aparcamiento Escuelas de San Ant—n (91)/ Santa Brigida.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7fe82a9d23d60110VgnVCM1000000b205a0aRCRD;REGUEROS;CALLE;V;3;MADRID;MADRID;28004;4;Justicia;https://wikidata.org/entity/Q1992319;1;Centro;https://wikidata.org/entity/Q1763376;440896;4475104;40.482;-3.663;917 025 483;;Centros Salud
40204;Centro de Salud La Ventilla;;;Metro: Ventilla (l’nea 9).  Bus: 177/ 42.  Bicimad: Estacion 296 (calle de Costa Verde/ 24).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4353598d1351c010VgnVCM1000000b205a0aRCRD;ASTURIAS;AVENIDA;V;61;MADRID;MADRID;28029;4;Almenara;https://wikidata.org/entity/Q2265427;6;Tetu‡n;https://wikidata.org/entity/Q1773540;440752;4480322;40.381;-3.709;913 156 112;;Centros Salud
8987;Centro de Salud Lagasca;;;Metro: Avenida de AmŽrica (l’nea 4/ 6/ 7 y 9)/ Nœ–ez de Balboa (l’neas 5 y 9).  Bus: 61/ 19/ 51/ 9.  Bicimad: Estaci—n 190 (calle Vel‡zquez/ 91).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=441b4b6faa61c010VgnVCM1000000b205a0aRCRD;LAGASCA;CALLE;V;122;MADRID;MADRID;28006;6;Castellana;https://wikidata.org/entity/Q4781;4;Salamanca;https://wikidata.org/entity/Q1773521;441964;4476329;40.371;-3.661;915 618 463;;Centros Salud
8971;Centro de Salud Las çguilas;;;Bus: 34/ 155.  Cercan’as Renfe: Maestra Justa Freire - Polideportivo Aluche (antigua estaci—n de Fanjul) (l’nea C5).;Este Centro de Salud presta atenci—n continuada como centro de continuidad de cuidados de enfermer’a de lunes a viernes de 21 a 8 horas y los s‡bados/ domingos y festivos 24 horas.;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d62b4b6faa61c010VgnVCM1000000b205a0aRCRD;JOSE DE CADALSO;CALLE;V;51;MADRID;MADRID;28044;7;Las çguilas;https://wikidata.org/entity/Q5971372;10;Latina;https://wikidata.org/entity/Q794954;434762;4469976;40.463;-3.696;917 059 100;;Centros Salud
8976;Centro de Salud Las Calesas;;;Metro: Usera (l’nea 6).    Bus: 23/ 55/ 60.     Bicimad:   Estaci—n 222 (calle Eugenio Caxes/ 12).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=693b4b6faa61c010VgnVCM1000000b205a0aRCRD;CALESAS;CALLE;V;12;MADRID;MADRID;28026;5;Moscard—;https://wikidata.org/entity/Q11937679;12;Usera;https://wikidata.org/entity/Q953368;440114;4471277;40.424;-3.696;915 001 247;;Centros Salud
8968;Centro de Salud Las Cortes;;;Metro: Sevilla (l’nea 2)/ Sol (l’neas 1/ 2 y 3).  Bus: 002/ 51/ M1/ 53/ 15/ 20/ 150/ 5/ 46.  Cercan’as Renfe: Sol (l’neas C3/ C4 y Regional).  Bicimad: Estaciones 28 (calle Alcal‡/ 27)/ 1a y 1b (Puerta del Sol/ 1).  Aparcamientos: Sevilla (41) calle Sevilla y calle Alcal‡/ Hub de Movilidad Canalejas 360 (1239)/ calle de Alcal‡/ 17/ Cortes (46)/ plaza de las Cortes/ plaza de Santa Ana (77).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb4b4b6faa61c010VgnVCM1000000b205a0aRCRD;SAN JERONIMO;CARRERA;V;32;MADRID;MADRID;28014;3;Cortes;https://wikidata.org/entity/Q2535637;1;Centro;https://wikidata.org/entity/Q1763376;440694;4474219;40.471;-3.698;913 690 491;;Centros Salud
190840;Centro de Salud LavapiŽs;;;Metro: LavapiŽs (l’nea 3)/ Embajadores (l’nea 3).  Bus: M1.  Cercan’as Renfe: Embajadores (l’nea C5).  Bicimad: Estaciones 44 (calle Mes—n de Paredes 35)/ 48 (glorieta de Embajadores/ 2)/ 53 (calle Valencia/ 1).  Aparcamientos: Agust’n Lara (73) plaza Arturo Barea/ Casino de la Reina (19)/ calle Casino/ Garaje Amparo (75)/ calle Amparo.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5092a9d23d60110VgnVCM1000000b205a0aRCRD;EMBAJADORES;CALLE;V;41;MADRID;MADRID;28012;2;Embajadores;https://wikidata.org/entity/Q2449844;1;Centro;https://wikidata.org/entity/Q1763376;440274;4473236;40.435;-3.684;915 272 745;;Centros Salud
8980;Centro de Salud Legazpi;;;Metro: Legazpi (l’neas 3 y 6).  Bus: 148/ 156/ 62.  Bicimad: Estaciones 235 (calle Sodio/ 1B)/ 270 (calle Teresa L—pez Varc‡rcel esquina Teniente Coronel Nore–a).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e5b4b6faa61c010VgnVCM1000000b205a0aRCRD;ANTRACITA;CALLE;V;2;MADRID;MADRID;28045;4;Legazpi;https://wikidata.org/entity/Q3773990;2;Arganzuela;https://wikidata.org/entity/Q2000929;441297;4471237;40.377;-3.768;915 062 326;;Centros Salud
