PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,BARRIO_WIKIDATA,COD-DISTRITO,DISTRITO,DISTRITO_WIKIDATA,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
6566703,Centro de Salud Mental Vicálvaro,,Consultar telefónicamente.,Metro: Vicálvaro (línea 9).  Bus: 100/ 106/ 4/ 130/ E3/ E5.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58629a368c3c9310VgnVCM2000000c205a0aRCRD,CALAHORRA,CALLE,V,11,MADRID,MADRID,28032,1,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,448008,4473095,4.04E+20,-3.77E+21,917 753 260 / 917 753 262,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental
5562302,Centro de Salud Mental Villa de Vallecas,,Consultar telefónicamente.,Metro: Miguel Hernández (línea 1).  Bus: 144/ 54/ 103/ 142/ 143/ 58.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fa0891b0ed86210VgnVCM2000000c205a0aRCRD,SAN CLAUDIO,CALLE,V,154,MADRID,MADRID,28038,4,Palomeras Sureste,https://wikidata.org/entity/Q10343901,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,445757,4471100,4.04E+20,-3.68E+21,913 909 953 / 913 909 877,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental
176345,Centro de Salud Mirasierra,,,Metro: Mirasierra (línea 9).  Bus: 49/ 64.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03fb4b6faa61c010VgnVCM1000000b205a0aRCRD,MIRADOR DE LA REINA,CALLE,V,117,MADRID,MADRID,28035,7,Mirasierra,https://wikidata.org/entity/Q31134,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439100,4482469,4.04E+20,-3.62E+20,913 767 451,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8955,Centro de Salud Monóvar,,,Metro: Hortaleza (línea 4).  Bus: 129/ 29/ 7/ 172.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=950c4b6faa61c010VgnVCM1000000b205a0aRCRD,MONOVAR,CALLE,V,11,MADRID,MADRID,28033,5,Apóstol Santiago,https://wikidata.org/entity/Q11906303,16,Hortaleza,https://wikidata.org/entity/Q1928529,444332,4480963,4.04E+21,-3.70E+21,913 839 535,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
10759241,Centro de Salud Montesa,,,Metro: Manuel Becerra (líneas 2 y 6)/ Lista (línea 4)/ Diego de León (líneas 4/ 5 y 6).  Bus: 12/ 210/ 43/ 48/ 56/ C1/ 1/ 74.  Bicimad: Estaciones 145 (calle Ortega y Gasset/ 87) y 192 (avenida de los Toreros/ 3).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc3c855a64315610VgnVCM2000001f4a900aRCRD,MONTESA,CALLE,V,38,MADRID,MADRID,28006,5,Lista,https://wikidata.org/entity/Q4779,4,Salamanca,https://wikidata.org/entity/Q1773521,442999,4475775,4.04E+19,-3.70E+20,913 090 864,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9025,Centro de Salud Nuestra Señora de Fátima,,,Metro: Eugenia de Montijo (línea 5).  Bus: 35/ 34.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba2c4b6faa61c010VgnVCM1000000b205a0aRCRD,NUESTRA SEÑORA DE FATIMA,AVENIDA,V,93,MADRID,MADRID,28047,4,Vista Alegre,https://wikidata.org/entity/Q3813741,11,Carabanchel,https://wikidata.org/entity/Q1001991,436437,4470112,4.04E+21,-3.61E+21,915 255 643,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8947,Centro de Salud Numancia,,,Bus: 141.  Bicimad: Estación 225 (calle Sierra Toledana/ 33).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d3c4b6faa61c010VgnVCM1000000b205a0aRCRD,PUERTO DE COTOS,CALLE,V,2,MADRID,MADRID,28038,6,Numancia,https://wikidata.org/entity/Q10338144,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,444153,4472586,4.04E+20,-3.64E+19,913 287 410,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
17954,Centro de Salud Orcasitas,,,Bus: 116/ 121/ 131/ 6/ 60/ 78/ 81.  Bicimad: Estación 386 (avenida de los Poblados/ 130).,Este Centro de Salud presta atención continuada como centro de continuidad de cuidados de enfermería sábados/ domingos y festivos de 9 a 21 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d321e35bba51c010VgnVCM2000000c205a0aRCRD,CESTONA,CALLE,V,3,MADRID,MADRID,28041,1,Orcasitas,https://wikidata.org/entity/Q3773941,12,Usera,https://wikidata.org/entity/Q953368,439381,4469367,4.05E+19,-3.72E+20,913 412 009,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
10759192,Centro de Salud Orcasur,,,Bus: 116/ 76.   Cercanías Renfe: Orcasitas (línea C5).  Bicimad: Estación 397 (calle de Moreja/ 30).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b665dfe18de05610VgnVCM1000001d4a900aRCRD,ARENAS DEL REY,CALLE,V,1,MADRID,MADRID,28041,2,Orcasur,https://wikidata.org/entity/Q10341270,12,Usera,https://wikidata.org/entity/Q953368,440513,4468541,4.05E+19,-3.66E+19,913 171 103,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9000,Centro de Salud Pacífico,,,Metro: Conde de Casal (línea 6)/ Menéndez Pelayo (línea 1).  Bus: 14/ 32/ 152/ 26/ 63/ C2/ 10/ C1.  Bicimad: Estaciones 75 (avenida Menéndez Pelayo con calle Poeta Esteban Villegas)/ 76 (avenida del Mediterráneo/ 19).  Aparcamiento: Reyes Magos (35) plaza Reyes Magos.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f47c4b6faa61c010VgnVCM1000000b205a0aRCRD,REYES MAGOS,CALLE,V,21,MADRID,MADRID,28007,6,Niño Jesús,https://wikidata.org/entity/Q3773746,3,Retiro,https://wikidata.org/entity/Q2002296,442553,4473260,4.04E+20,-3.67E+20,915 017 065,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9058,Centro de Salud Palma Norte,,,Metro: Noviciado (línea 2)/ San Bernardo (líneas 2 y 4).  Bus: 147/ 3/ 002.  Bicimad: Estación 15 (calle Norte/ 8).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26254b6faa61c010VgnVCM1000000b205a0aRCRD,PALMA,CALLE,V,59,MADRID,MADRID,28015,5,Universidad,https://wikidata.org/entity/Q10387767,1,Centro,https://wikidata.org/entity/Q1763376,439995,4475350,4.04E+20,-3.75E+19,915 214 578,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8997,Centro de Salud Párroco Julio Morate,,,Metro: Delicias (línea 3).  Bus: 148/ 6/ 78/ 59/ 85/ 19/ 247/ 45/ 47/ 8/ 86.  Cercanías Renfe: Delicias (líneas C1 y C10).  Bicimad: Estación 175 (Jaime el Conquistador/ 30).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=878c4b6faa61c010VgnVCM1000000b205a0aRCRD,PARROCO JULIO MORATE,CALLE,V,3,MADRID,MADRID,28045,3,La Chopera,https://wikidata.org/entity/Q3773750,2,Arganzuela,https://wikidata.org/entity/Q2000929,440687,4472079,4.04E+20,-3.66E+21,914 736 822,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8972,Centro de Salud Pascual Rodríguez,,,Metro: Lucero (línea 6).  Bus: 138/ 31.  Bicimad: Estación 324 (calle de las Higueras/ 49).,La libre elección de este centro se realiza en el Centro de Salud Lucero.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a9c4b6faa61c010VgnVCM1000000b205a0aRCRD,PASCUAL RODRIGUEZ,CALLE,V,21,MADRID,MADRID,28011,3,Lucero,https://wikidata.org/entity/Q31162,10,Latina,https://wikidata.org/entity/Q794954,436928,4473075,4.05E+20,-3.69E+21,914 646 445,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
10759171,Centro de Salud Paseo Imperial,,,Metro: Pirámides (línea 5).  Bus: 23/ 35/ 18/ 36/ 62/ 116/ 118/ 119/ 34.  Cercanías Renfe: Pirámides (líneas C1 y C10).  Bicimad: Estación 169 (calle Toledo/ 181).,Este Centro de Salud presta atención continuada como centro de atención continuada médica de lunes a viernes de 21 a 8 horas y los sábados/ domingos y festivos 24 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8762dfe18de05610VgnVCM1000001d4a900aRCRD,TOLEDO,CALLE,V,180,MADRID,MADRID,28005,1,Imperial,https://wikidata.org/entity/Q3773740,2,Arganzuela,https://wikidata.org/entity/Q2000929,439381,4472578,4.04E+21,-3.71E+20,913 640 762,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8946,Centro de Salud Pavones,,,Metro: Pavones (línea 9).  Bus: 71/ 8/ E4/ 30.  Bicimad: Estación 455 (calle Luis de Hoyos Sainz/ 198).,Este Centro de Salud presta atención continuada como centro de continuidad de cuidados de enfermería de lunes a viernes de 21 a 8 horas y los sábados/ domingos y festivos 24 horas.,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3fbc4b6faa61c010VgnVCM1000000b205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,271,MADRID,MADRID,28030,1,Pavones,https://wikidata.org/entity/Q71760,14,Moratalaz,https://wikidata.org/entity/Q2076109,446612,4472260,4.04E+20,-3.70E+17,913 016 261,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8948,Centro de Salud Peña Prieta,,,Metro: Puente de Vallecas (línea 1).  Bus: 113/ 141/ 8/ 111/ 58/ 37/ 56/ 148/ 10/ 24/ 310/ 136/ 54/ 57.  Bicimad: Estación 179 (avenida de la Albufera/ 6).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1dc4b6faa61c010VgnVCM1000000b205a0aRCRD,ALTOS DE CABREJAS,CALLE,V,4,MADRID,MADRID,28038,6,Numancia,https://wikidata.org/entity/Q10338144,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443318,4472205,4.04E+18,-3.68E+21,915 014 040,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas
8983,Centro de Salud Potes,,,Bus: 76.  Cercanías Renfe: Puente Alcocer (línea C5).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e6fc4b6faa61c010VgnVCM1000000b205a0aRCRD,POTES,CALLE,V,2,MADRID,MADRID,28021,1,Villaverde Alto - Casco Histórico de Villaverde,https://wikidata.org/entity/Q390435,17,Villaverde,https://wikidata.org/entity/Q919536,439735,4466933,4.04E+20,-3.71E+21,917 954 561,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
64009,Centro de Salud Potosí,,,Metro: Colombia (líneas 8 y 9).  Bus: 14/ 11/ 40/ 16/ 29/ 51/ 7.  Bicimad: Estación 160 (calle Colombia/ 7).  Aparcamiento: República Dominicana (61) plaza República Dominicana calle Costa Rica y calle Alberto Alcocer.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6873598d1351c010VgnVCM1000000b205a0aRCRD,POTOSI,CALLE,V,7,MADRID,MADRID,28016,4,Hispanoamérica,https://wikidata.org/entity/Q3814573,5,Chamartín,https://wikidata.org/entity/Q1766348,442401,4478719,4.04E+21,-3.70E+21,914 570 976,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9035,Centro de Salud Príncipe de Vergara,,,Metro : Avenida de América (líneas 4/ 6/ 7 y 9).  Bus: 29/ 52/ C2/ 73/ C1/ 9.  Bicimad: Estación 194 (Francisco Silvela/ 86).  Aparcamiento: América (16) avenida de América (intercambiador).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=790d4b6faa61c010VgnVCM1000000b205a0aRCRD,PRINCIPE DE VERGARA,CALLE,V,111,MADRID,MADRID,28002,1,El Viso,https://wikidata.org/entity/Q4778,5,Chamartín,https://wikidata.org/entity/Q1766348,442402,4476815,4.04E+20,-3.74E+20,915 644 116,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9008,Centro de Salud Prosperidad,,,Metro: Prosperidad (línea 4)/ Cartagena (línea 7).  Bus: 72/ 43.  Bicimad: Estación 251 (calle Santa Hortensia/ 31).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c1d4b6faa61c010VgnVCM1000000b205a0aRCRD,CANILLAS,CALLE,V,99,MADRID,MADRID,28002,2,Prosperidad,https://wikidata.org/entity/Q4776,5,Chamartín,https://wikidata.org/entity/Q1766348,443218,4477257,4.04E+19,-3.71E+21,914 134 313,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
35956,Centro de Salud Puerta Bonita,,,Metro: Oporto (líneas 5 y 6)/ Abrantes (línea 11).   Bus: 247.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7126b3e42751c010VgnVCM2000000c205a0aRCRD,ALEGRIA,CALLE,V,24,MADRID,MADRID,28025,5,Puerta Bonita,https://wikidata.org/entity/Q3813762,11,Carabanchel,https://wikidata.org/entity/Q1001991,437794,4470663,4.04E+20,-3.63E+20,914 611 195,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
174059,Centro de Salud Puerta del Ángel,,,Metro: Alto de Extremadura (línea 6).  Bus: 31/ 33/ 36/ 39/ 65.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfcd14c4d661c010VgnVCM1000000b205a0aRCRD,EXTREMADURA,PASEO,V,113,MADRID,MADRID,28011,2,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,10,Latina,https://wikidata.org/entity/Q794954,437617,4473636,4.04E+20,-3.67E+20,914 797 414,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9070,Centro de Salud Quince de Mayo,,,Metro: Marqués de Vadillo (línea 5).  Bus: 118/ 119/ 34/ 35/ 50.  Bicimad: Estaciones 212 (glorieta Marqués de Vadillo/ 9)/ 354 (calle Jacinto Verdaguer/ 12).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e2d4b6faa61c010VgnVCM1000000b205a0aRCRD,QUINCE DE MAYO,PASEO,V,10,MADRID,MADRID,28019,3,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,439073,4472153,4.04E+20,-3.71E+21,914 696 161,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8949,Centro de Salud Rafael Alberti,,,Metro: Miguel Hernández (línea 1).  Bus: 144/ 54/ 103/ 142/ 143/ 58.  Bicimad: Estación 435 (calle San Claudio/ 154).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=214d4b6faa61c010VgnVCM1000000b205a0aRCRD,SAN CLAUDIO,CALLE,V,154,MADRID,MADRID,28038,4,Palomeras Sureste,https://wikidata.org/entity/Q10343901,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,445757,4471100,4.05E+20,-3.68E+20,913 909 900,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8989,Centro de Salud Reina Victoria,,,Metro: Cuatro Caminos (líneas 1/ 2 y 6)/ Guzmán el Bueno (lineas 6 y 7)  Bus: 127/ 45/ C2/ F/ C1/ 44.  Bicimad: Estaciones 132 (calle Santa Engracia/ 168) y 204 (calle Doctor Santero/ 1).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b35d4b6faa61c010VgnVCM1000000b205a0aRCRD,REINA VICTORIA,AVENIDA,V,21,MADRID,MADRID,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,439993,4477597,4.04E+18,-3.68E+21,915 349 906,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8954,Centro de Salud Rejas,,,Bus: 77.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59694b6faa61c010VgnVCM1000000b205a0aRCRD,EUTERPE,CALLE,V,12,MADRID,MADRID,28022,6,Rejas,https://wikidata.org/entity/Q10359029,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,449738,4477098,4.04E+19,-3.67E+20,913 202 284,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
33524,Centro de Salud San Andrés,,,Metro: Villaverde Alto (línea 3).  Bus: 79/ 22/ T41.  Cercanías Renfe: Villaverde Alto (líneas C4/ C4b y C5).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0436b3e42751c010VgnVCM2000000c205a0aRCRD,ALBERTO PALACIOS,CALLE,V,22,MADRID,MADRID,28021,1,Villaverde Alto - Casco Histórico de Villaverde,https://wikidata.org/entity/Q390435,17,Villaverde,https://wikidata.org/entity/Q919536,439487,4466027,4.04E+20,-3.73E+20,917 972 884,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9002,Centro de Salud San Cristóbal,,,Bus: 79/ 59.    Cercanías Renfe: San Cristóbal de Los Ángeles (línea C3).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=466d4b6faa61c010VgnVCM1000000b205a0aRCRD,BENIMAMET,CALLE,V,24,MADRID,MADRID,28021,2,San Cristóbal,https://wikidata.org/entity/Q390457,17,Villaverde,https://wikidata.org/entity/Q919536,441811,4466065,4.04E+19,-3.74E+21,917 955 313,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9075,Centro de Salud San Fermín,,,Metro: San Fermín-Orcasur (línea 3).  Bus: 123/ 23/ 78/ 18/ 22/ 59/ 79/ 85/ 86.  Bicimad: Estación 383 (avenida de la Perla/ 35).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d87d4b6faa61c010VgnVCM1000000b205a0aRCRD,SAN FERMIN,AVENIDA,V,3,MADRID,MADRID,28041,3,San Fermín (Madrid),https://wikidata.org/entity/Q71758,12,Usera,https://wikidata.org/entity/Q953368,441179,4469206,4.04E+21,-3.72E+21,917 923 312,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
4551680,Centro de Salud Sanchinarro,,,Metro: María Tudor (línea ML1).  Bus: 173/ BR1/ 172/ 172SE.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b7c76a68a6b1110VgnVCM1000000b205a0aRCRD,ANA DE AUSTRIA,CALLE,V,26,MADRID,MADRID,28050,6,Valdefuentes,https://wikidata.org/entity/Q10388714,16,Hortaleza,https://wikidata.org/entity/Q1928529,444268,4482769,4.04E+20,-3.64E+19,917 188 346,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8952,Centro de Salud Santa Hortensia,,,Metro: Prosperidad (línea 4)/ Alfonso XIII (línea 4).  Bus: 72/ 73/ 9.  Bicimad: Estación 251 (calle Santa Hortensia/ 31).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b8d4b6faa61c010VgnVCM1000000b205a0aRCRD,SANTA HORTENSIA,CALLE,V,14,MADRID,MADRID,28002,2,Prosperidad,https://wikidata.org/entity/Q4776,5,Chamartín,https://wikidata.org/entity/Q1766348,443192,4477384,4.04E+21,-3.71E+20,915 194 566,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8995,Centro de Salud Segovia,,,Metro: La Latina (línea 5)/ Tirso de Molina (línea 1).  Bus: 31/ 50/ 65.  Bicimad: Estación 35 (plaza del Cordón).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd9d4b6faa61c010VgnVCM1000000b205a0aRCRD,SEGOVIA,CALLE,V,4,MADRID,MADRID,28005,1,Palacio,https://wikidata.org/entity/Q2136510,1,Centro,https://wikidata.org/entity/Q1763376,439772,4473915,4.04E+19,-3.59E+20,915 482 224,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9036,Centro de Salud Segre,,,Metro: Santiago Bernabéu (línea 10)/ Concha Espina (línea 9)  Bus: 120/ 43/ 14.  Bicimad: Estaciones 149 (Paseo de la Habana/ 42) y 159 (paseo de la Habana/ 63).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80bd4b6faa61c010VgnVCM1000000b205a0aRCRD,SEGRE,CALLE,V,27,MADRID,MADRID,28002,1,El Viso,https://wikidata.org/entity/Q4778,5,Chamartín,https://wikidata.org/entity/Q1766348,441885,4478070,4.03E+20,-3.71E+21,915 644 254,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
4570184,Centro de Salud Silvano,,,Metro: Canillas (línea 4).  Bus: 120/ 112/ 153/ 122/ 73.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eecc439639562110VgnVCM1000000b205a0aRCRD,MACHUPICHU,AVENIDA,V,58,MADRID,MADRID,28043,3,Canillas,https://wikidata.org/entity/Q9694341,16,Hortaleza,https://wikidata.org/entity/Q1928529,446150,4479388,4.03E+20,-3.69E+21,913 815 100,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9018,Centro de Salud Torito,,,Metro: Artilleros (línea 9).  Bus: 71/ 32.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5dd4b6faa61c010VgnVCM1000000b205a0aRCRD,CAMINO DE LOS VINATEROS,CALLE,V,140,MADRID,MADRID,28030,6,Vinateros,https://wikidata.org/entity/Q10391533,14,Moratalaz,https://wikidata.org/entity/Q2076109,445217,4473042,4.04E+20,-3.69E+21,913 280 000,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
110788,Centro de Salud Valdebernardo,,,Metro: Valdebernardo (línea 9).  Bus: 130/ 71/ 8.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b41415a11a81c010VgnVCM1000000b205a0aRCRD,INDALECIO PRIETO,BULEVAR,V,26,MADRID,MADRID,28032,2,Valdebernardo,https://wikidata.org/entity/Q43025212,19,Vicálvaro,https://wikidata.org/entity/Q589403,447223,4472333,4.05E+20,-3.66E+19,913 016 290,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
9023,Centro de Salud Valdezarza-Sur,,,Metro: Valdezarza (línea 7).  Bus: 126/ 127/ 132/ 128.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cafd4b6faa61c010VgnVCM1000000b205a0aRCRD,AZUAGA,CALLE,V,13,MADRID,MADRID,28039,4,Valdezarza,https://wikidata.org/entity/Q10388728,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439676,4479445,4.04E+20,-3.67E+21,913 115 878,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
47160,Centro de Salud Valle Inclan,,,Bus: 39/ 138/ 139.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa83598d1351c010VgnVCM1000000b205a0aRCRD,VALLE INCLAN,CALLE,V,97,MADRID,MADRID,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434237,4469801,4.04E+20,-3.71E+21,917 062 100,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
8963,Centro de Salud Ventura Rodríguez,,,Metro: Ventura Rodríguez (línea 3)/ Plaza de España (líneas 3 y 10).  Bus: 001/ 1/ 133/ 138/ 2/ 44/ 62/ 74/ C2/ C1.  Bicimad: Estación 14 (calle Duque de Liria).  Aparcamiento: Plaza de España (53).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d0e4b6faa61c010VgnVCM1000000b205a0aRCRD,VENTURA RODRIGUEZ,CALLE,V,7,MADRID,MADRID,28008,2,Argüelles,https://wikidata.org/entity/Q64874,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439455,4475204,4.05E+20,-3.69E+20,915 590 240,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud
